subscriber_id,user_id,protocol,src_ip,src_port,post_nat_source_ip,post_nat_source_port,dest_ip,dest_port,timestamp,flow_start_time,flow_end_time,bytes_sent,bytes_received,session_id,action,application
user_103,user_103,HTTP,10.83.211.127,25,10.120.154.246,22,57.62.209.135,53,2025-07-14 15:37:13,2025-07-14 15:37:13,2025-07-14 15:49:33,11898,5360,797db1c6-a934-4c90-90ac-d8062f4277db,ALLOW,SMTP
user_103,user_103,HTTP,192.168.123.191,443,10.90.105.22,80,154.157.237.84,50707,2025-07-14 15:19:59,2025-07-14 15:19:59,2025-07-14 15:23:44,2839,4397,3117d9c7-f8b2-4d1a-98e2-b226738d9922,ALLOW,HTTP
user_103,user_103,HTTPS,172.17.247.135,443,192.168.47.172,16961,52.138.171.195,443,2025-07-14 15:20:59,2025-07-14 15:20:59,2025-07-14 15:22:13,14514,12282,3117d9c7-f8b2-4d1a-98e2-b226738d9922,ALLOW,HTTP
user_103,user_103,HTTPS,18.200.109.58,22,10.87.19.247,443,222.160.155.14,8256,2025-07-14 00:26:39,2025-07-14 00:26:39,2025-07-14 15:37:07,123850,122083,3117d9c7-f8b2-4d1a-98e2-b226738d9922,ALLOW,HTTPS
user_103,user_103,HTTP,192.168.209.217,22,172.22.91.98,80,75.168.247.153,47742,2025-07-14 15:31:59,2025-07-14 15:31:59,2025-07-14 15:43:53,9240,11243,3117d9c7-f8b2-4d1a-98e2-b226738d9922,ALLOW,SSH
user_103,user_103,SMTP,192.168.91.123,80,10.119.141.240,80,191.14.60.161,80,2025-07-14 17:04:44,2025-07-14 17:04:44,2025-07-14 17:14:56,2645,-11031,3c9771ca-c3db-4343-896c-460f70886a39,ALLOW,HTTP
user_103,user_103,HTTPS,192.168.142.156,53,172.28.255.182,16092,127.64.71.70,47075,2025-07-14 17:05:44,2025-07-14 17:05:44,2025-07-14 17:17:49,11817,13603,3c9771ca-c3db-4343-896c-460f70886a39,DENY,HTTP
user_103,user_103,NonPublicAPI,86.115.87.124,1301,172.21.169.45,80,66.161.252.218,4101,2025-07-14 16:46:29,2025-07-14 16:46:29,2025-07-14 17:09:48,141463,119469,3c9771ca-c3db-4343-896c-460f70886a39,ALLOW,NonPublicAPI
user_103,user_103,HTTP,172.30.31.245,80,10.152.107.165,25,218.95.58.13,15778,2025-07-14 17:16:44,2025-07-14 17:16:44,2025-07-14 17:23:30,12664,5546,3c9771ca-c3db-4343-896c-460f70886a39,ALLOW,DNS
user_104,user_104,UDP,10.148.49.65,10293,10.60.179.91,443,45.120.154.152,16912,2025-07-14 17:05:24,2025-07-14 17:05:24,2025-07-14 17:16:56,695,-18340,999663d4-523b-44b3-ac5c-e7fe252c20df,ALLOW,SMTP
user_104,user_104,TCP,192.168.36.193,36999,192.168.212.48,443,36.248.180.45,25,2025-07-14 17:09:24,2025-07-14 17:09:24,2025-07-14 17:17:36,8279,1101,999663d4-523b-44b3-ac5c-e7fe252c20df,ALLOW,HTTP
user_104,user_104,HTTPS,192.168.188.214,17416,172.31.81.133,80,218.129.190.230,53,2025-07-14 17:09:24,2025-07-14 17:09:24,2025-07-14 17:17:20,578,11280,999663d4-523b-44b3-ac5c-e7fe252c20df,ALLOW,HTTPS
user_104,user_104,NonPublicAPI,173.56.198.209,443,172.27.168.188,80,81.210.195.13,80,2025-07-14 14:59:40,2025-07-14 14:59:40,2025-07-14 17:23:20,135107,95859,999663d4-523b-44b3-ac5c-e7fe252c20df,ALLOW,NonPublicAPI
user_104,user_104,TCP,192.168.24.168,50685,172.17.251.228,53,33.131.26.186,80,2025-07-14 10:13:55,2025-07-14 10:13:55,2025-07-14 10:14:36,1737,10407,97d8a666-40f1-41d3-950a-5570a4a42e59,ALLOW,HTTP
user_104,user_104,HTTP,10.82.89.26,50014,10.160.68.131,53,137.108.124.231,80,2025-07-14 10:16:55,2025-07-14 10:16:55,2025-07-14 10:30:48,14852,4836,97d8a666-40f1-41d3-950a-5570a4a42e59,ALLOW,HTTPS
user_104,user_104,FTP,192.168.57.235,22,192.168.102.168,80,119.15.210.154,80,2025-07-14 10:17:55,2025-07-14 10:17:55,2025-07-14 10:26:29,10,574,97d8a666-40f1-41d3-950a-5570a4a42e59,ALLOW,HTTP
user_104,user_104,NonPublicAPI,128.94.23.31,35279,192.168.163.49,42811,158.245.99.154,22,2025-07-14 04:26:27,2025-07-14 04:26:27,2025-07-14 10:36:20,132807,104439,97d8a666-40f1-41d3-950a-5570a4a42e59,ALLOW,NonPublicAPI
user_104,user_104,HTTPS,65.93.176.44,80,192.168.254.25,41204,84.155.192.20,53,2025-07-14 22:39:27,2025-07-14 22:39:27,2025-07-14 09:38:19,99248,115693,b6f13357-248b-448c-bd9b-20bdb7c30bdf,ALLOW,HTTPS
user_104,user_104,TCP,192.168.124.227,443,172.29.102.115,10894,149.154.45.28,80,2025-07-14 09:29:35,2025-07-14 09:29:35,2025-07-14 09:32:28,7229,7667,b6f13357-248b-448c-bd9b-20bdb7c30bdf,ALLOW,DNS
user_104,user_104,TCP,10.82.53.209,46202,10.135.208.149,55444,215.37.184.184,15591,2025-07-14 09:35:35,2025-07-14 09:35:35,2025-07-14 09:47:49,3201,9952,b6f13357-248b-448c-bd9b-20bdb7c30bdf,ALLOW,HTTP
user_104,user_104,HTTP,172.20.148.88,55854,10.139.186.125,443,153.162.43.143,25,2025-07-14 09:39:35,2025-07-14 09:39:35,2025-07-14 09:53:11,112,7958,b6f13357-248b-448c-bd9b-20bdb7c30bdf,ALLOW,HTTP
user_104,user_104,HTTP,192.168.204.89,65082,10.215.163.48,41197,167.11.115.209,25,2025-07-14 16:53:42,2025-07-14 16:53:42,2025-07-14 17:07:46,1913,5285,fc529840-1d39-41df-872e-77b09a019d14,ALLOW,SSH
user_104,user_104,UDP,172.19.221.2,65498,192.168.73.143,80,57.123.181.121,80,2025-07-14 16:56:42,2025-07-14 16:56:42,2025-07-14 17:01:10,5689,1380,fc529840-1d39-41df-872e-77b09a019d14,ALLOW,SSH
user_104,user_104,SMTP,172.22.51.83,59981,10.74.200.129,80,89.133.17.14,22,2025-07-14 16:59:42,2025-07-14 16:59:42,2025-07-14 17:09:52,17539,392,fc529840-1d39-41df-872e-77b09a019d14,ALLOW,HTTPS
user_104,user_104,NonPublicAPI,196.94.96.86,443,10.169.193.144,80,206.215.108.140,53,2025-07-14 22:49:48,2025-07-14 22:49:48,2025-07-14 17:11:30,122412,107205,fc529840-1d39-41df-872e-77b09a019d14,ALLOW,NonPublicAPI
user_104,user_104,HTTP,130.238.236.16,80,172.25.182.46,53,186.24.86.221,53762,2025-07-14 10:34:12,2025-07-14 10:34:12,2025-07-14 15:21:00,121121,108938,6168482f-ad44-45bb-b2b0-75a62c51186a,ALLOW,HTTP
user_104,user_104,HTTPS,10.208.197.145,80,172.24.218.212,34068,55.15.117.244,53,2025-07-14 15:10:45,2025-07-14 15:10:45,2025-07-14 15:23:13,4973,7153,6168482f-ad44-45bb-b2b0-75a62c51186a,ALLOW,CustomApp
user_104,user_104,ICMP,10.115.9.129,1092,192.168.105.175,80,33.77.2.132,53,2025-07-14 15:12:45,2025-07-14 15:12:45,2025-07-14 15:22:18,25376,30361,6168482f-ad44-45bb-b2b0-75a62c51186a,ALLOW,DNS
user_104,user_104,HTTPS,192.168.133.232,53,172.30.180.8,19855,36.132.34.157,31915,2025-07-14 15:12:45,2025-07-14 15:12:45,2025-07-14 15:14:26,1258,327,6168482f-ad44-45bb-b2b0-75a62c51186a,ALLOW,SSH
user_104,user_104,HTTP,10.173.197.168,443,192.168.55.19,6990,159.122.138.142,53,2025-07-14 12:34:47,2025-07-14 12:34:47,2025-07-14 12:44:05,1762,1387,0c31d45f-f929-4919-ab9d-bc02e3d41bc6,ALLOW,FTP
user_104,user_104,UDP,10.43.50.25,46751,172.24.60.167,53,36.178.95.110,80,2025-07-14 12:35:47,2025-07-14 12:35:47,2025-07-14 12:37:37,5993,10954,0c31d45f-f929-4919-ab9d-bc02e3d41bc6,ALLOW,HTTP
user_104,user_104,NonPublicAPI,150.184.118.56,28767,192.168.100.128,80,68.139.175.86,53,2025-07-14 05:52:36,2025-07-14 05:52:36,2025-07-14 12:50:11,123694,130081,0c31d45f-f929-4919-ab9d-bc02e3d41bc6,ALLOW,NonPublicAPI
user_104,user_104,HTTP,192.168.223.67,80,192.168.174.118,37997,73.55.174.169,53,2025-07-14 12:46:47,2025-07-14 12:46:47,2025-07-14 12:59:25,130,10175,0c31d45f-f929-4919-ab9d-bc02e3d41bc6,ALLOW,SMTP
user_105,user_105,HTTPS,10.41.93.53,1165,10.182.103.237,53,133.173.26.29,40202,2025-07-14 16:35:06,2025-07-14 16:35:06,2025-07-14 16:41:20,8028,12881,d0ebed1a-f2a9-47a0-9e7a-17bb9518936c,ALLOW,HTTP
user_105,user_105,TCP,10.1.189.168,53,172.23.51.23,53,217.88.199.219,49436,2025-07-14 16:38:06,2025-07-14 16:38:06,2025-07-14 16:44:25,2018,6046,d0ebed1a-f2a9-47a0-9e7a-17bb9518936c,ALLOW,SMTP
user_105,user_105,UDP,172.28.53.207,53,10.53.141.224,80,20.48.80.56,443,2025-07-14 16:41:06,2025-07-14 16:41:06,2025-07-14 16:45:47,-5059,16681,d0ebed1a-f2a9-47a0-9e7a-17bb9518936c,ALLOW,SSH
user_105,user_105,HTTPS,35.97.14.26,13089,192.168.18.51,14150,177.241.24.238,80,2025-07-14 18:26:38,2025-07-14 18:26:38,2025-07-14 16:55:38,129951,90115,d0ebed1a-f2a9-47a0-9e7a-17bb9518936c,ALLOW,HTTPS
user_105,user_105,SMTP,192.168.188.42,443,192.168.54.229,18570,168.95.221.159,443,2025-07-14 14:23:01,2025-07-14 14:23:01,2025-07-14 14:29:45,-3543,12522,870d2738-4021-4141-b113-6db10f9a847c,ALLOW,DNS
user_105,user_105,UDP,172.21.102.63,22,172.20.31.230,443,194.199.36.60,21755,2025-07-14 14:24:01,2025-07-14 14:24:01,2025-07-14 14:29:37,771,8416,870d2738-4021-4141-b113-6db10f9a847c,DENY,HTTPS
user_105,user_105,UDP,192.168.4.4,443,172.18.224.58,53,175.142.226.229,38655,2025-07-14 14:25:01,2025-07-14 14:25:01,2025-07-14 14:38:47,13160,7013,870d2738-4021-4141-b113-6db10f9a847c,DENY,HTTP
user_105,user_105,HTTP,90.153.42.97,80,192.168.231.64,25,66.59.109.86,53,2025-07-14 08:27:28,2025-07-14 08:27:28,2025-07-14 14:36:56,129916,129822,870d2738-4021-4141-b113-6db10f9a847c,ALLOW,HTTP
user_105,user_105,TCP,10.3.233.123,51738,10.24.56.193,53,182.100.149.40,80,2025-07-14 10:50:37,2025-07-14 10:50:37,2025-07-14 11:03:10,14280,9607,a93637ad-dfac-4453-9f81-53216aae0260,ALLOW,HTTP
user_105,user_105,HTTP,10.19.230.239,32681,172.22.218.194,19862,116.84.83.101,443,2025-07-14 10:51:37,2025-07-14 10:51:37,2025-07-14 11:06:32,10064,9731,a93637ad-dfac-4453-9f81-53216aae0260,ALLOW,SMTP
user_105,user_105,HTTP,51.183.174.217,22,10.33.200.194,443,189.8.45.138,32582,2025-07-14 14:48:48,2025-07-14 14:48:48,2025-07-14 10:59:28,104730,117192,a93637ad-dfac-4453-9f81-53216aae0260,ALLOW,HTTP
user_105,user_105,HTTPS,172.24.177.68,19373,192.168.218.249,25,15.174.90.4,62518,2025-07-14 10:56:37,2025-07-14 10:56:37,2025-07-14 10:57:56,13735,10899,a93637ad-dfac-4453-9f81-53216aae0260,ALLOW,HTTP
user_105,user_105,UDP,172.25.140.64,443,172.31.161.237,80,143.82.191.61,443,2025-07-14 16:31:34,2025-07-14 16:31:34,2025-07-14 16:34:07,265,10359,60386bfc-33e2-4e70-be79-852a3b2385ca,ALLOW,HTTP
user_105,user_105,NonPublicAPI,207.194.11.222,61579,10.123.54.155,443,30.153.112.182,17071,2025-07-14 23:02:10,2025-07-14 23:02:10,2025-07-14 16:42:52,113775,112903,60386bfc-33e2-4e70-be79-852a3b2385ca,ALLOW,NonPublicAPI
user_105,user_105,HTTP,192.168.86.58,19639,10.17.162.159,22,15.143.175.162,32688,2025-07-14 16:39:34,2025-07-14 16:39:34,2025-07-14 16:53:56,14983,10269,60386bfc-33e2-4e70-be79-852a3b2385ca,ALLOW,HTTP
user_105,user_105,TCP,10.214.164.20,53,172.29.171.143,46380,137.147.221.189,443,2025-07-14 16:40:34,2025-07-14 16:40:34,2025-07-14 16:46:13,3201,5189,60386bfc-33e2-4e70-be79-852a3b2385ca,ALLOW,DNS
user_105,user_105,HTTP,10.212.254.6,25170,172.26.222.180,22,218.77.167.176,9481,2025-07-14 11:17:47,2025-07-14 11:17:47,2025-07-14 11:23:53,12574,7650,bd7d2fda-d66e-4714-a2fe-decd128ea891,ALLOW,HTTPS
user_105,user_105,ICMP,192.168.133.239,25,10.175.76.204,25,78.147.81.6,16057,2025-07-14 11:20:47,2025-07-14 11:20:47,2025-07-14 11:22:59,24211,16651,bd7d2fda-d66e-4714-a2fe-decd128ea891,ALLOW,HTTP
user_105,user_105,HTTP,108.141.36.73,31300,192.168.97.235,443,68.122.152.183,80,2025-07-14 03:46:55,2025-07-14 03:46:55,2025-07-14 11:26:38,101189,111232,bd7d2fda-d66e-4714-a2fe-decd128ea891,ALLOW,HTTP
user_105,user_105,HTTPS,10.137.149.23,20321,192.168.64.56,443,206.244.95.150,80,2025-07-14 11:26:47,2025-07-14 11:26:47,2025-07-14 11:27:08,1894,10604,bd7d2fda-d66e-4714-a2fe-decd128ea891,ALLOW,SSH
user_105,user_105,HTTPS,10.205.12.103,25735,172.28.143.5,443,194.207.112.57,80,2025-07-14 15:27:11,2025-07-14 15:27:11,2025-07-14 15:40:36,11244,4073,4887e76c-4a91-4e5b-a3f0-502fa8bcf466,ALLOW,HTTPS
user_105,user_105,TCP,10.229.232.103,53,192.168.202.68,55922,155.32.79.194,80,2025-07-14 15:28:11,2025-07-14 15:28:11,2025-07-14 15:42:28,11028,1920,4887e76c-4a91-4e5b-a3f0-502fa8bcf466,ALLOW,HTTP
user_105,user_105,HTTP,143.120.118.176,25,10.122.111.141,39481,85.85.106.40,59992,2025-07-14 11:31:28,2025-07-14 11:31:28,2025-07-14 15:46:51,138772,114102,4887e76c-4a91-4e5b-a3f0-502fa8bcf466,ALLOW,HTTP
user_105,user_105,FTP,192.168.71.53,27725,172.31.17.106,6396,90.26.105.123,80,2025-07-14 15:39:11,2025-07-14 15:39:11,2025-07-14 15:52:16,9696,6395,4887e76c-4a91-4e5b-a3f0-502fa8bcf466,ALLOW,FTP
user_106,user_106,UDP,10.227.236.106,443,10.207.124.236,443,55.54.204.200,80,2025-07-14 09:17:31,2025-07-14 09:17:31,2025-07-14 09:19:34,11571,13164,c1025124-4cac-4ecf-a756-d7253337ebca,ALLOW,CustomApp
user_106,user_106,NonPublicAPI,85.81.7.1,443,172.31.210.106,49008,103.252.34.63,53,2025-07-14 10:02:13,2025-07-14 10:02:13,2025-07-14 09:24:08,140111,97665,c1025124-4cac-4ecf-a756-d7253337ebca,ALLOW,NonPublicAPI
user_106,user_106,ICMP,10.27.124.23,64274,10.111.68.112,25,108.107.80.73,443,2025-07-14 09:23:31,2025-07-14 09:23:31,2025-07-14 09:28:07,-9133,12211,c1025124-4cac-4ecf-a756-d7253337ebca,ALLOW,HTTPS
user_106,user_106,UDP,172.25.0.249,52544,192.168.244.1,48987,165.220.180.240,7076,2025-07-14 09:26:31,2025-07-14 09:26:31,2025-07-14 09:26:49,8758,2662,c1025124-4cac-4ecf-a756-d7253337ebca,ALLOW,FTP
user_106,user_106,HTTP,192.168.5.38,22,192.168.7.124,49220,16.53.219.56,53,2025-07-14 11:19:21,2025-07-14 11:19:21,2025-07-14 11:34:00,9504,13192,1297f0b1-8dd7-4c62-a637-5597f5d9e6c4,ALLOW,SMTP
user_106,user_106,HTTPS,172.28.237.135,53,192.168.7.120,21675,83.213.115.61,80,2025-07-14 11:21:21,2025-07-14 11:21:21,2025-07-14 11:31:43,13180,4065,1297f0b1-8dd7-4c62-a637-5597f5d9e6c4,ALLOW,HTTPS
user_106,user_106,FTP,10.117.141.74,38740,10.145.69.102,32727,61.87.6.250,60717,2025-07-14 11:25:21,2025-07-14 11:25:21,2025-07-14 11:29:24,9234,17566,1297f0b1-8dd7-4c62-a637-5597f5d9e6c4,ALLOW,SMTP
user_106,user_106,NonPublicAPI,115.59.101.231,36736,192.168.25.58,1188,147.223.84.186,443,2025-07-14 10:05:12,2025-07-14 10:05:12,2025-07-14 11:34:21,136780,105244,1297f0b1-8dd7-4c62-a637-5597f5d9e6c4,ALLOW,NonPublicAPI
user_106,user_106,UDP,192.168.22.160,56448,192.168.113.193,443,34.12.155.145,22,2025-07-14 16:34:02,2025-07-14 16:34:02,2025-07-14 16:37:09,11988,2547,255730b4-2c38-4046-981e-7122e4d02851,ALLOW,CustomApp
user_106,user_106,HTTPS,172.26.5.113,49197,172.19.118.199,53,135.34.179.2,443,2025-07-14 16:37:02,2025-07-14 16:37:02,2025-07-14 16:51:14,5707,2179,255730b4-2c38-4046-981e-7122e4d02851,ALLOW,HTTPS
user_106,user_106,SMTP,10.133.205.165,80,192.168.186.230,14563,24.63.46.201,2048,2025-07-14 16:42:02,2025-07-14 16:42:02,2025-07-14 16:52:11,3582,27202,255730b4-2c38-4046-981e-7122e4d02851,ALLOW,HTTPS
user_106,user_106,HTTPS,142.211.225.76,25787,192.168.23.116,43588,148.155.129.68,42096,2025-07-14 22:13:57,2025-07-14 22:13:57,2025-07-14 16:48:59,110802,99495,255730b4-2c38-4046-981e-7122e4d02851,ALLOW,HTTPS
user_106,user_106,SMTP,172.30.13.167,25814,172.29.191.107,44266,181.188.3.36,443,2025-07-14 14:39:11,2025-07-14 14:39:11,2025-07-14 14:45:55,-14309,-2236,fbe94ef9-a914-46e8-8933-edba2e20c594,ALLOW,CustomApp
user_106,user_106,TCP,10.119.249.168,61722,10.65.246.25,2412,28.155.48.237,443,2025-07-14 14:40:11,2025-07-14 14:40:11,2025-07-14 14:53:09,13622,5353,fbe94ef9-a914-46e8-8933-edba2e20c594,ALLOW,SMTP
user_106,user_106,HTTP,192.168.120.8,17323,172.29.222.149,1812,135.79.25.206,37319,2025-07-14 14:47:11,2025-07-14 14:47:11,2025-07-14 14:49:24,12748,11827,fbe94ef9-a914-46e8-8933-edba2e20c594,ALLOW,CustomApp
user_106,user_106,HTTP,139.210.162.218,53,192.168.168.112,80,217.11.157.77,35498,2025-07-14 22:26:29,2025-07-14 22:26:29,2025-07-14 14:46:30,128629,117110,fbe94ef9-a914-46e8-8933-edba2e20c594,ALLOW,HTTP
user_106,user_106,UDP,192.168.133.214,6498,172.19.161.129,40823,99.46.248.192,17699,2025-07-14 12:28:08,2025-07-14 12:28:08,2025-07-14 12:29:18,6773,-955,3716a94d-ef4a-4820-a0fe-66c80e701672,ALLOW,HTTPS
user_106,user_106,NonPublicAPI,151.165.245.165,443,172.16.164.216,443,152.143.165.141,80,2025-07-14 05:45:51,2025-07-14 05:45:51,2025-07-14 12:44:43,132247,122010,3716a94d-ef4a-4820-a0fe-66c80e701672,ALLOW,NonPublicAPI
user_106,user_106,TCP,172.22.156.63,52493,172.29.250.159,52954,74.75.209.253,443,2025-07-14 12:36:08,2025-07-14 12:36:08,2025-07-14 12:36:56,14536,13590,3716a94d-ef4a-4820-a0fe-66c80e701672,ALLOW,HTTPS
user_106,user_106,TCP,192.168.191.173,80,10.151.152.59,53,109.206.30.88,80,2025-07-14 12:34:08,2025-07-14 12:34:08,2025-07-14 12:43:57,11188,11278,3716a94d-ef4a-4820-a0fe-66c80e701672,ALLOW,FTP
user_106,user_106,SMTP,172.28.19.67,80,10.53.82.60,80,199.189.52.117,443,2025-07-14 09:52:33,2025-07-14 09:52:33,2025-07-14 09:54:28,-6398,-2049,a2b0e393-61f8-42cd-8f90-fef17da0501f,ALLOW,DNS
user_106,user_106,UDP,10.84.10.36,51844,172.26.92.101,80,22.148.90.78,44788,2025-07-14 09:54:33,2025-07-14 09:54:33,2025-07-14 10:03:31,8358,8395,a2b0e393-61f8-42cd-8f90-fef17da0501f,ALLOW,DNS
user_106,user_106,HTTPS,172.16.51.21,443,172.29.45.79,443,122.229.92.65,61395,2025-07-14 09:58:33,2025-07-14 09:58:33,2025-07-14 10:04:56,1003,1801,a2b0e393-61f8-42cd-8f90-fef17da0501f,ALLOW,HTTP
user_106,user_106,HTTP,181.107.102.149,80,10.181.53.179,443,85.233.146.42,36641,2025-07-14 18:12:13,2025-07-14 18:12:13,2025-07-14 10:03:28,133313,102338,a2b0e393-61f8-42cd-8f90-fef17da0501f,ALLOW,HTTP
user_107,user_107,HTTP,172.30.213.89,80,10.233.139.70,50281,46.181.138.117,53,2025-07-14 12:10:52,2025-07-14 12:10:52,2025-07-14 12:15:14,14518,8258,815f9e9c-ab1a-4b31-9a84-13cee5c4a7dc,ALLOW,HTTP
user_107,user_107,HTTPS,192.67.22.102,53,172.18.86.152,22,158.103.96.210,25,2025-07-14 05:23:02,2025-07-14 05:23:02,2025-07-14 12:23:33,121412,120956,815f9e9c-ab1a-4b31-9a84-13cee5c4a7dc,ALLOW,HTTPS
user_107,user_107,HTTPS,192.168.27.9,443,10.187.37.5,6574,124.125.215.126,38696,2025-07-14 12:16:52,2025-07-14 12:16:52,2025-07-14 12:31:40,7483,12591,815f9e9c-ab1a-4b31-9a84-13cee5c4a7dc,ALLOW,DNS
user_107,user_107,TCP,172.24.33.229,80,192.168.38.166,443,137.124.123.173,22,2025-07-14 12:16:52,2025-07-14 12:16:52,2025-07-14 12:28:59,13343,596,815f9e9c-ab1a-4b31-9a84-13cee5c4a7dc,ALLOW,HTTPS
user_107,user_107,HTTP,172.28.158.96,443,172.26.239.97,29189,115.68.97.53,53,2025-07-14 12:04:12,2025-07-14 12:04:12,2025-07-14 12:04:34,6713,1161,e0dea571-977e-4f69-9295-298ba8aa603d,ALLOW,HTTPS
user_107,user_107,UDP,10.57.47.240,16896,172.19.140.10,80,169.13.65.69,53,2025-07-14 12:07:12,2025-07-14 12:07:12,2025-07-14 12:22:08,9435,9097,e0dea571-977e-4f69-9295-298ba8aa603d,ALLOW,HTTPS
user_107,user_107,FTP,172.25.193.64,57013,10.88.213.60,14901,218.118.196.39,15886,2025-07-14 12:10:12,2025-07-14 12:10:12,2025-07-14 12:13:42,53,4366,e0dea571-977e-4f69-9295-298ba8aa603d,ALLOW,HTTP
user_107,user_107,NonPublicAPI,23.162.204.46,443,172.18.106.131,53,91.153.132.248,61126,2025-07-14 10:59:06,2025-07-14 10:59:06,2025-07-14 12:27:37,113802,102069,e0dea571-977e-4f69-9295-298ba8aa603d,ALLOW,NonPublicAPI
user_107,user_107,UDP,192.168.43.139,52801,172.31.117.151,55748,209.122.95.190,6632,2025-07-14 08:22:50,2025-07-14 08:22:50,2025-07-14 08:37:08,1052,5640,a6902a22-2b58-406f-934d-a5cba98c98b8,ALLOW,HTTPS
user_107,user_107,HTTPS,99.5.147.138,2479,192.168.240.153,80,65.162.39.131,25,2025-07-14 11:53:11,2025-07-14 11:53:11,2025-07-14 08:26:15,111608,117299,a6902a22-2b58-406f-934d-a5cba98c98b8,ALLOW,HTTPS
user_107,user_107,UDP,192.168.147.208,80,192.168.70.198,38422,182.13.254.242,47019,2025-07-14 08:24:50,2025-07-14 08:24:50,2025-07-14 08:30:42,11267,-1164,a6902a22-2b58-406f-934d-a5cba98c98b8,ALLOW,FTP
user_107,user_107,UDP,192.168.32.145,64249,10.50.7.141,80,39.109.108.193,53,2025-07-14 08:28:50,2025-07-14 08:28:50,2025-07-14 08:38:44,3780,7588,a6902a22-2b58-406f-934d-a5cba98c98b8,ALLOW,HTTPS
user_107,user_107,HTTPS,222.107.42.113,443,172.16.175.207,40800,161.161.125.104,443,2025-07-14 09:08:50,2025-07-14 09:08:50,2025-07-14 14:44:35,131063,117943,f300a3e5-d3f5-4e53-86b8-797e66380dea,ALLOW,HTTPS
user_107,user_107,HTTPS,10.90.143.16,50068,172.26.13.217,80,174.79.241.35,443,2025-07-14 14:38:02,2025-07-14 14:38:02,2025-07-14 14:38:55,6907,2473,f300a3e5-d3f5-4e53-86b8-797e66380dea,ALLOW,HTTPS
user_107,user_107,UDP,10.192.72.193,80,10.192.243.113,443,60.237.103.81,63915,2025-07-14 14:41:02,2025-07-14 14:41:02,2025-07-14 14:43:46,177,9923,f300a3e5-d3f5-4e53-86b8-797e66380dea,DENY,HTTP
user_107,user_107,ICMP,192.168.137.171,80,10.179.60.199,57148,43.178.65.107,22,2025-07-14 14:47:02,2025-07-14 14:47:02,2025-07-14 14:56:12,18182,-7282,f300a3e5-d3f5-4e53-86b8-797e66380dea,ALLOW,DNS
user_107,user_107,HTTPS,48.219.234.86,53,10.153.201.49,80,72.188.195.4,22211,2025-07-14 03:47:06,2025-07-14 03:47:06,2025-07-14 13:45:35,115653,93113,35d46388-2709-4379-a36e-b34d2832497b,ALLOW,HTTPS
user_107,user_107,HTTP,172.26.251.168,80,172.29.75.92,80,40.126.180.149,25,2025-07-14 13:37:34,2025-07-14 13:37:34,2025-07-14 13:39:23,1149,5698,35d46388-2709-4379-a36e-b34d2832497b,ALLOW,FTP
user_107,user_107,TCP,10.1.70.25,80,10.25.86.172,53,23.241.24.242,49533,2025-07-14 13:38:34,2025-07-14 13:38:34,2025-07-14 13:49:39,7652,5526,35d46388-2709-4379-a36e-b34d2832497b,ALLOW,FTP
user_107,user_107,FTP,10.174.46.181,443,192.168.48.157,443,130.11.246.212,40540,2025-07-14 13:42:34,2025-07-14 13:42:34,2025-07-14 13:43:51,-10056,-327,35d46388-2709-4379-a36e-b34d2832497b,ALLOW,HTTP
user_107,user_107,ICMP,10.169.93.183,443,192.168.216.149,443,176.245.127.90,25,2025-07-14 12:31:18,2025-07-14 12:31:18,2025-07-14 12:34:08,12269,6557,b7ee1fc9-89a8-421c-8a60-c832d3c6f820,ALLOW,SSH
user_107,user_107,NonPublicAPI,96.150.150.156,5214,172.19.179.61,25,91.8.247.42,80,2025-07-14 11:02:16,2025-07-14 11:02:16,2025-07-14 12:48:10,114963,117330,b7ee1fc9-89a8-421c-8a60-c832d3c6f820,ALLOW,NonPublicAPI
user_107,user_107,HTTPS,172.27.138.128,53,10.254.183.204,80,33.74.170.34,51411,2025-07-14 12:33:18,2025-07-14 12:33:18,2025-07-14 12:43:36,9728,8212,b7ee1fc9-89a8-421c-8a60-c832d3c6f820,ALLOW,SSH
user_107,user_107,UDP,192.168.166.137,22,10.105.237.223,80,132.207.227.222,7844,2025-07-14 12:40:18,2025-07-14 12:40:18,2025-07-14 12:43:10,4619,6815,b7ee1fc9-89a8-421c-8a60-c832d3c6f820,ALLOW,FTP
user_108,user_108,FTP,172.27.79.63,443,10.12.234.238,38158,209.104.246.248,53,2025-07-14 15:00:03,2025-07-14 15:00:03,2025-07-14 15:09:01,1984,-1516,b7a9ece7-ad82-4689-a030-1aa0185c0d19,ALLOW,HTTPS
user_108,user_108,HTTPS,169.45.85.70,53,172.26.225.98,64676,112.88.2.136,80,2025-07-14 08:34:56,2025-07-14 08:34:56,2025-07-14 15:14:26,100297,122656,b7a9ece7-ad82-4689-a030-1aa0185c0d19,ALLOW,HTTPS
user_108,user_108,UDP,172.28.164.87,22,10.199.163.160,22,178.124.79.117,443,2025-07-14 15:06:03,2025-07-14 15:06:03,2025-07-14 15:16:25,2760,6827,b7a9ece7-ad82-4689-a030-1aa0185c0d19,ALLOW,HTTP
user_108,user_108,TCP,10.71.93.1,80,192.168.95.50,25,136.56.220.69,48367,2025-07-14 15:06:03,2025-07-14 15:06:03,2025-07-14 15:08:10,7479,4672,b7a9ece7-ad82-4689-a030-1aa0185c0d19,ALLOW,FTP
