geoip_id,user_id,session_id,timestamp,ip_address,latitude,longitude,city,country,isp,action,application
34693b95-0ef3-4103-abed-cbb89670da42,user_105,60386bfc-33e2-4e70-be79-852a3b2385ca,2025-07-14 16:31:34,45.66.84.6,34.061696,-118.249715,Los Angeles,FR,ISP_C,ALLOW,FTP
e757f439-4351-4281-9c33-4c5ee4504fd9,user_105,60386bfc-33e2-4e70-be79-852a3b2385ca,2025-07-14 14:00:13,216.44.74.219,34.046789,-118.236604,Los Angeles,RU,SuspiciousISP,DENY,GeoLookup
cf079709-2461-4b9f-aec2-8c47495e6e59,user_105,60386bfc-33e2-4e70-be79-852a3b2385ca,2025-07-14 16:37:34,199.87.69.88,34.050277,-118.238479,Los Angeles,CA,ISP_C,ALLOW,FTP
8617efc9-77dd-4a34-83aa-a7fa786f04fb,user_105,60386bfc-33e2-4e70-be79-852a3b2385ca,2025-07-14 16:37:34,86.1.162.89,34.062092,-118.243586,Los Angeles,FR,ISP_B,ALLOW,HTTPS
e4a26676-f1ef-4755-865f-cf52dc33a9a3,user_105,bd7d2fda-d66e-4714-a2fe-decd128ea891,2025-07-14 11:17:47,124.46.205.120,52.518001,13.410836,Berlin,CA,ISP_C,ALLOW,HTTPS
83bb8fc7-0b21-4112-8ef0-ca18f121682d,user_105,bd7d2fda-d66e-4714-a2fe-decd128ea891,2025-07-14 11:20:47,204.18.185.162,59.762443176022735,6.882962592279644,Berlin,FR,ISP_C,ALLOW,DNS
d6fad9ab-5224-4dd3-8fd5-1e31e5f51d79,user_105,bd7d2fda-d66e-4714-a2fe-decd128ea891,2025-07-14 00:44:56,71.179.94.41,52.518509,13.398992,Berlin,RU,SuspiciousISP,DENY,GeoLookup
e7472159-7895-4b1a-8bb5-bb9a77e4d841,user_105,bd7d2fda-d66e-4714-a2fe-decd128ea891,2025-07-14 11:29:47,132.208.68.169,52.526095,13.406789,Berlin,FR,ISP_B,ALLOW,DNS
ad69b19a-d992-4794-bd78-4136a52f982e,user_105,4887e76c-4a91-4e5b-a3f0-502fa8bcf466,2025-07-14 15:27:11,185.93.65.86,12.965947,77.594922,Bangalore,AU,ISP_C,ALLOW,HTTP
dcb60114-956b-49f2-a40d-76abfc8c6a54,user_105,4887e76c-4a91-4e5b-a3f0-502fa8bcf466,2025-07-14 15:30:11,153.186.47.1,12.977832,77.588685,Bangalore,FR,ISP_B,ALLOW,FTP
1cce1172-61e5-4b42-9d5d-0e802d75564f,user_105,4887e76c-4a91-4e5b-a3f0-502fa8bcf466,2025-07-14 04:12:19,19.130.197.230,12.978887,77.601657,Bangalore,RU,SuspiciousISP,DENY,GeoLookup
0127683f-c0cd-4354-974c-0d344ea702ce,user_105,4887e76c-4a91-4e5b-a3f0-502fa8bcf466,2025-07-14 15:30:11,202.243.48.162,6.740771121662975,89.76827786539556,Bangalore,AU,ISP_A,ALLOW,CustomApp
5f9f28bd-3704-42db-9c3b-a2f12d1f0ef4,user_106,c1025124-4cac-4ecf-a756-d7253337ebca,2025-07-14 09:17:31,166.33.95.115,29.769021,-95.376628,Houston,AU,ISP_A,ALLOW,HTTPS
03eb7bb4-ff72-4472-8a32-bfca5974aa42,user_106,c1025124-4cac-4ecf-a756-d7253337ebca,2025-07-14 22:55:39,121.126.104.169,29.752829,-95.377639,Houston,RU,SuspiciousISP,DENY,GeoLookup
166056ab-9c67-4a1a-8567-6c08f0e0df4c,user_106,c1025124-4cac-4ecf-a756-d7253337ebca,2025-07-14 09:19:31,17.147.239.160,24.918689807090363,-129.16023822958533,Houston,IN,ISP_D,ALLOW,HTTPS
e2d4ed5d-9bab-453e-a72c-899189219f26,user_106,c1025124-4cac-4ecf-a756-d7253337ebca,2025-07-14 09:23:31,50.197.87.191,29.766222,-95.378482,Houston,FR,ISP_D,ALLOW,HTTPS
ec52d5f7-cf57-473e-8e55-ce5568181e64,user_106,1297f0b1-8dd7-4c62-a637-5597f5d9e6c4,2025-07-14 11:19:21,197.132.204.197,51.509428,-0.126237,London,US,ISP_A,DENY,SMTP
0f510773-d365-40f5-aa0c-28588cc0bc73,user_106,1297f0b1-8dd7-4c62-a637-5597f5d9e6c4,2025-07-14 11:20:21,206.18.167.80,51.4994,-0.122831,London,AU,ISP_C,ALLOW,FTP
05ceedb0-9805-4425-8de7-61378340db8f,user_106,1297f0b1-8dd7-4c62-a637-5597f5d9e6c4,2025-07-14 11:27:21,137.47.93.244,49.68378345337133,-0.1337040168126165,London,IN,ISP_C,ALLOW,HTTPS
c1cdfa3c-130d-40b6-869a-4791d8d35ea8,user_106,1297f0b1-8dd7-4c62-a637-5597f5d9e6c4,2025-07-14 04:14:40,206.144.90.60,51.503162,-0.132538,London,RU,SuspiciousISP,DENY,GeoLookup
eed51eab-1468-482d-9e87-22ae78bee590,user_106,255730b4-2c38-4046-981e-7122e4d02851,2025-07-14 16:34:02,14.43.211.46,48.847159,2.349763,Paris,IN,ISP_A,ALLOW,HTTPS
947bfb64-96cf-4e9f-9f37-0a1f6ced1c4b,user_106,255730b4-2c38-4046-981e-7122e4d02851,2025-07-14 16:38:02,186.226.251.55,48.850014,2.350895,Paris,AU,ISP_B,ALLOW,CustomApp
3019e06c-ba7d-44df-8852-ff164562b6ef,user_106,255730b4-2c38-4046-981e-7122e4d02851,2025-07-14 16:38:02,176.8.188.138,72.81073749741833,2.282592807031275,Paris,US,ISP_D,ALLOW,SSH
76d71404-bdf7-4871-9fb2-8f58904cb4a8,user_106,255730b4-2c38-4046-981e-7122e4d02851,2025-07-14 10:53:41,187.24.43.113,48.855299,2.351672,Paris,RU,SuspiciousISP,DENY,GeoLookup
b0eed826-48f8-44ad-98bf-9f81cc055e7e,user_106,fbe94ef9-a914-46e8-8933-edba2e20c594,2025-07-14 14:39:11,82.168.0.161,25.121503610741723,2.2810537324928157,Paris,AU,ISP_D,ALLOW,SMTP
3ef7e5c1-6cae-4a85-b8eb-781ea69c4159,user_106,fbe94ef9-a914-46e8-8933-edba2e20c594,2025-07-14 14:41:11,83.35.146.179,48.864392,2.36072,Paris,US,ISP_B,ALLOW,HTTP
4d0c675c-e61e-4dcd-a958-995f124718a2,user_106,fbe94ef9-a914-46e8-8933-edba2e20c594,2025-07-14 14:47:11,198.1.67.128,48.86376,2.346954,Paris,UK,ISP_B,ALLOW,HTTP
02923fae-c98b-4821-bdf1-f27736bb96b9,user_106,fbe94ef9-a914-46e8-8933-edba2e20c594,2025-07-14 12:44:00,13.74.6.105,48.851648,2.353794,Paris,RU,SuspiciousISP,DENY,GeoLookup
60f4c68c-4f60-48d1-89e9-9e58d273f268,user_106,3716a94d-ef4a-4820-a0fe-66c80e701672,2025-07-14 12:28:08,181.13.110.141,36.99016624023709,-66.73884614934099,Los Angeles,FR,ISP_B,ALLOW,HTTPS
08f4d04b-a72e-48ab-8363-221f4077149b,user_106,3716a94d-ef4a-4820-a0fe-66c80e701672,2025-07-14 23:21:26,31.139.176.239,34.051033,-118.252873,Los Angeles,RU,SuspiciousISP,DENY,GeoLookup
abe9750d-50e9-4058-bf5f-b264d93eb827,user_106,3716a94d-ef4a-4820-a0fe-66c80e701672,2025-07-14 12:36:08,67.210.49.109,34.052309,-118.246807,Los Angeles,FR,ISP_B,ALLOW,SMTP
d0cfd56f-3198-4b96-bdb2-7341c223e468,user_106,3716a94d-ef4a-4820-a0fe-66c80e701672,2025-07-14 12:34:08,102.175.218.59,34.050772,-118.243958,Los Angeles,CA,ISP_B,ALLOW,HTTPS
2dceac56-d183-4011-9df1-499cf273b491,user_106,a2b0e393-61f8-42cd-8f90-fef17da0501f,2025-07-14 09:52:33,74.149.49.110,30.260313687538552,-80.9045977718215,New York,FR,ISP_D,ALLOW,HTTPS
8ccebd22-c05b-4d78-82c7-d2633e34f79b,user_106,a2b0e393-61f8-42cd-8f90-fef17da0501f,2025-07-14 09:54:33,144.24.138.91,40.707815,-73.999628,New York,IN,ISP_A,ALLOW,HTTPS
9e6512bf-cd10-431d-9900-d8a21a65ffdf,user_106,a2b0e393-61f8-42cd-8f90-fef17da0501f,2025-07-14 10:00:33,101.139.62.87,40.717361,-73.997651,New York,IN,ISP_A,ALLOW,FTP
01cb7f10-a1ad-4ca7-bba4-33f3e336a049,user_106,a2b0e393-61f8-42cd-8f90-fef17da0501f,2025-07-14 11:00:53,137.161.22.159,40.712154,-73.998024,New York,RU,SuspiciousISP,DENY,GeoLookup
55d6220d-2bf6-4dbc-9aba-dbb7bb55b8af,user_107,815f9e9c-ab1a-4b31-9a84-13cee5c4a7dc,2025-07-14 12:10:52,88.5.157.236,48.862052,2.357382,Paris,CA,ISP_A,ALLOW,CustomApp
90a151a8-9b20-409a-b7dd-457742c57181,user_107,815f9e9c-ab1a-4b31-9a84-13cee5c4a7dc,2025-07-14 05:55:54,26.41.119.7,48.846837,2.352478,Paris,RU,SuspiciousISP,DENY,GeoLookup
f8581176-ff82-492a-882e-314f46586118,user_107,815f9e9c-ab1a-4b31-9a84-13cee5c4a7dc,2025-07-14 12:16:52,118.235.64.227,48.865083,2.35225,Paris,AU,ISP_D,ALLOW,HTTPS
e1d807d0-2de8-46aa-82c4-0b6e57add75e,user_107,815f9e9c-ab1a-4b31-9a84-13cee5c4a7dc,2025-07-14 12:19:52,116.182.36.130,48.852671,2.353821,Paris,FR,ISP_C,ALLOW,HTTP
8bc240d9-d257-4805-8557-728cecc6f2e7,user_107,e0dea571-977e-4f69-9295-298ba8aa603d,2025-07-14 12:04:12,199.25.238.22,29.762145,-95.372159,Houston,AU,ISP_C,ALLOW,FTP
3d36de58-c8e2-4e72-8ce3-c99aa3119bca,user_107,e0dea571-977e-4f69-9295-298ba8aa603d,2025-07-14 12:08:12,197.163.53.128,29.750473,-95.377649,Houston,UK,ISP_A,ALLOW,HTTPS
6054801c-5289-4b28-a43b-a4ad9c109fc5,user_107,e0dea571-977e-4f69-9295-298ba8aa603d,2025-07-14 12:06:12,166.123.213.208,29.64232114858117,-119.03191221027994,Houston,AU,ISP_A,ALLOW,HTTPS
aa5145db-17ea-43dc-b2ef-da7b6c6f1155,user_107,e0dea571-977e-4f69-9295-298ba8aa603d,2025-07-14 14:27:32,14.152.3.66,29.76498,-95.373626,Houston,RU,SuspiciousISP,DENY,GeoLookup
ea74760d-9b3d-4dde-9e2c-89c92d05543b,user_107,a6902a22-2b58-406f-934d-a5cba98c98b8,2025-07-14 08:22:50,90.94.11.239,48.857846,2.34746,Paris,US,ISP_C,ALLOW,HTTPS
64d77625-b043-4daa-9f54-f8ebea1126bc,user_107,a6902a22-2b58-406f-934d-a5cba98c98b8,2025-07-14 10:15:33,159.20.217.33,48.851564,2.352329,Paris,RU,SuspiciousISP,DENY,GeoLookup
62d24bac-9038-448d-8f7b-ad0081ef01c0,user_107,a6902a22-2b58-406f-934d-a5cba98c98b8,2025-07-14 08:28:50,119.7.158.91,66.35286138516453,1.7802237401826413,Paris,DE,ISP_D,ALLOW,HTTP
43d1d0cc-462f-4c4b-9f97-1d915c3ca377,user_107,a6902a22-2b58-406f-934d-a5cba98c98b8,2025-07-14 08:25:50,57.208.96.210,48.858356,2.353884,Paris,IN,ISP_A,ALLOW,SMTP
37950c9f-7675-4918-b0a4-8bab4326ab5f,user_107,f300a3e5-d3f5-4e53-86b8-797e66380dea,2025-07-14 11:01:35,47.41.71.177,40.707873,-73.998014,New York,RU,SuspiciousISP,DENY,GeoLookup
c5a29648-bd9f-44b0-b462-d69a8b8603cc,user_107,f300a3e5-d3f5-4e53-86b8-797e66380dea,2025-07-14 14:38:02,78.108.180.140,40.717535,-74.005429,New York,DE,ISP_B,ALLOW,HTTP
eef9ada1-ce9e-45b6-87c0-3cdc7a6574a7,user_107,f300a3e5-d3f5-4e53-86b8-797e66380dea,2025-07-14 14:41:02,184.155.5.144,40.717461,-74.015531,New York,CA,ISP_D,ALLOW,HTTP
f7412d6b-b4a9-425f-8a34-88b570b4ecae,user_107,f300a3e5-d3f5-4e53-86b8-797e66380dea,2025-07-14 14:41:02,48.186.209.198,45.95805637577578,-49.69757079524837,New York,UK,ISP_C,ALLOW,HTTP
79a42df0-e298-49c4-90d3-1aec55bdf2ef,user_107,35d46388-2709-4379-a36e-b34d2832497b,2025-07-14 17:37:28,67.81.17.78,33.444534,-112.082893,Phoenix,RU,SuspiciousISP,DENY,GeoLookup
f73ea80d-5080-4a7b-b5c8-54f27041063a,user_107,35d46388-2709-4379-a36e-b34d2832497b,2025-07-14 13:40:34,121.178.228.89,33.449439,-112.082942,Phoenix,DE,ISP_D,ALLOW,HTTPS
b5b8e595-f8df-4019-bf9b-c20639a0eba0,user_107,35d46388-2709-4379-a36e-b34d2832497b,2025-07-14 13:40:34,183.209.32.57,33.446113,-112.08066,Phoenix,IN,ISP_C,ALLOW,CustomApp
afb8268e-4854-4f0f-b9f1-4bf41221e464,user_107,35d46388-2709-4379-a36e-b34d2832497b,2025-07-14 13:42:34,20.87.178.102,44.523064638474594,-97.37252404321309,Phoenix,DE,ISP_A,ALLOW,FTP
8d0d477c-7bec-45da-b2ba-b9b97b40d504,user_107,b7ee1fc9-89a8-421c-8a60-c832d3c6f820,2025-07-14 12:31:18,198.190.110.159,27.132341566416123,2.2743833598751615,Paris,FR,ISP_B,ALLOW,HTTPS
b8149318-f20c-4eb0-b344-f8de151e5a3f,user_107,b7ee1fc9-89a8-421c-8a60-c832d3c6f820,2025-07-14 03:01:34,181.129.251.8,48.860116,2.346142,Paris,RU,SuspiciousISP,DENY,GeoLookup
23c0ffd2-c469-412e-85bb-3e1605f31135,user_107,b7ee1fc9-89a8-421c-8a60-c832d3c6f820,2025-07-14 12:39:18,176.240.204.185,48.857415,2.356143,Paris,UK,ISP_D,ALLOW,FTP
a20ca430-def0-4758-b95f-2d704a0af88b,user_107,b7ee1fc9-89a8-421c-8a60-c832d3c6f820,2025-07-14 12:37:18,75.65.104.203,48.864707,2.353972,Paris,IN,ISP_A,ALLOW,HTTPS
5a0d4ba0-c84c-49c3-a9a6-0da429428992,user_108,b7a9ece7-ad82-4689-a030-1aa0185c0d19,2025-07-14 15:00:03,162.39.140.211,24.722464195501598,-100.47789288927771,Chicago,DE,ISP_A,ALLOW,HTTP
9b9416d2-e579-48e0-abbe-089e87577903,user_108,b7a9ece7-ad82-4689-a030-1aa0185c0d19,2025-07-14 14:15:14,53.163.22.80,41.8724,-87.631543,Chicago,RU,SuspiciousISP,DENY,GeoLookup
b6dc33bb-92d4-420b-9824-7ac7d7e23f00,user_108,b7a9ece7-ad82-4689-a030-1aa0185c0d19,2025-07-14 15:02:03,19.122.254.21,41.8743,-87.635277,Chicago,DE,ISP_D,ALLOW,HTTP
90cbe31d-5486-4c06-bd4f-69be3b567b5b,user_108,b7a9ece7-ad82-4689-a030-1aa0185c0d19,2025-07-14 15:06:03,90.221.152.183,41.876114,-87.622386,Chicago,IN,ISP_A,ALLOW,HTTPS
6930a754-4556-44b3-aec6-411d0603b07a,user_108,4c3095f4-82b4-4ad7-a052-df9c9dfe70f2,2025-07-14 18:59:00,111.74.206.193,52.525319,13.409246,Berlin,IN,ISP_A,ALLOW,HTTPS
9da5fcac-da2c-484b-8d7f-18fa4b92bbca,user_108,4c3095f4-82b4-4ad7-a052-df9c9dfe70f2,2025-07-14 18:15:41,60.232.197.186,52.51797,13.411783,Berlin,RU,SuspiciousISP,DENY,GeoLookup
400cb2c4-59e4-40f7-97a6-9ab2644e3817,user_108,4c3095f4-82b4-4ad7-a052-df9c9dfe70f2,2025-07-14 19:05:00,97.29.184.245,52.524464,13.403763,Berlin,DE,ISP_B,ALLOW,HTTP
33a4877f-0f47-4edd-a9bd-47705b68ee91,user_108,4c3095f4-82b4-4ad7-a052-df9c9dfe70f2,2025-07-14 19:05:00,75.99.23.208,48.66779313047342,15.923497642936045,Berlin,AU,ISP_D,ALLOW,DNS
a270e692-e7fe-4f5e-a973-a4c6b103bb41,user_108,86884269-8fa5-402b-b12f-b6b1a896bc60,2025-07-14 16:28:53,73.75.174.48,41.879675,-87.634344,Chicago,FR,ISP_C,ALLOW,FTP
5c371440-7e91-4c7e-a61c-bec19fe2d800,user_108,86884269-8fa5-402b-b12f-b6b1a896bc60,2025-07-14 03:02:17,86.85.140.185,41.870418,-87.622081,Chicago,RU,SuspiciousISP,DENY,GeoLookup
c686be5c-1315-4b2c-8f35-b9d72badb09d,user_108,86884269-8fa5-402b-b12f-b6b1a896bc60,2025-07-14 16:36:53,102.189.217.51,50.687225758236934,-126.85245173955948,Chicago,IN,ISP_B,ALLOW,SSH
1e0bc6aa-143b-46c4-aadd-f73967f48081,user_108,86884269-8fa5-402b-b12f-b6b1a896bc60,2025-07-14 16:31:53,216.144.112.139,41.885487,-87.630624,Chicago,AU,ISP_A,ALLOW,HTTP
b12f5f2f-9c0c-4c30-bf3a-a9c86c770ced,user_108,711b3ad9-4812-46d4-88c6-fc99e40b97d9,2025-07-14 18:56:11,107.114.20.228,41.875652,-87.622501,Chicago,IN,ISP_C,ALLOW,HTTP
b0ef31e6-a7a4-4c65-bcd6-b89eca756793,user_108,711b3ad9-4812-46d4-88c6-fc99e40b97d9,2025-07-14 18:57:11,40.193.250.105,41.873482,-87.622512,Chicago,IN,ISP_D,ALLOW,SSH
6f7102b8-6ab8-4686-bb88-d50ba8bf39f1,user_108,711b3ad9-4812-46d4-88c6-fc99e40b97d9,2025-07-14 05:25:06,163.1.17.81,41.873662,-87.620467,Chicago,RU,SuspiciousISP,DENY,GeoLookup
7e7cc7aa-9ad5-49c2-9d25-04a0d0b1ca04,user_108,711b3ad9-4812-46d4-88c6-fc99e40b97d9,2025-07-14 19:05:11,133.172.205.49,41.869848,-87.623412,Chicago,US,ISP_A,ALLOW,HTTP
e5b3922c-e7fc-42c6-8853-a6bc9f9fa418,user_108,100b8e2b-ce62-4e15-a87c-c22e892c042e,2025-07-14 14:39:40,63.150.176.20,48.861661,2.347462,Paris,FR,ISP_C,ALLOW,HTTPS
04907995-4e58-448a-8f1e-fa73e7ec4587,user_108,100b8e2b-ce62-4e15-a87c-c22e892c042e,2025-07-14 01:02:22,205.236.62.77,48.85666,2.356365,Paris,RU,SuspiciousISP,DENY,GeoLookup
006f4339-f73a-4a7e-a584-ad3df97ce2f1,user_108,100b8e2b-ce62-4e15-a87c-c22e892c042e,2025-07-14 14:47:40,198.231.65.81,69.75952419217933,2.8173654172086096,Paris,AU,ISP_A,ALLOW,DNS
f6e25a86-78ad-486e-bdae-ffea2cdac96a,user_108,100b8e2b-ce62-4e15-a87c-c22e892c042e,2025-07-14 14:51:40,14.69.175.38,48.861048,2.350566,Paris,FR,ISP_D,ALLOW,FTP
4f87bd2c-cc3d-4f8b-8c7d-58c0bc2b5c13,user_108,94937b26-5e81-463a-9ce8-f3ade0004d6d,2025-07-14 09:39:03,189.228.23.68,40.703065,-74.004767,New York,FR,ISP_C,ALLOW,HTTPS
40ae4454-918a-4a63-a14f-a90eb5307ee1,user_108,94937b26-5e81-463a-9ce8-f3ade0004d6d,2025-07-14 09:41:03,189.242.3.174,40.72127,-74.008011,New York,US,ISP_C,ALLOW,HTTP
90f953d3-1979-48a1-80a9-64e24cc43f6a,user_108,94937b26-5e81-463a-9ce8-f3ade0004d6d,2025-07-14 09:45:03,94.195.197.53,40.712196,-74.005614,New York,CA,ISP_B,ALLOW,HTTPS
d88197e7-e39f-400b-9a75-a5e8a28c795d,user_108,94937b26-5e81-463a-9ce8-f3ade0004d6d,2025-07-14 02:48:28,14.37.153.220,40.718782,-74.010191,New York,RU,SuspiciousISP,DENY,GeoLookup
94a4261b-e474-4391-943a-a8ed89b4ee03,user_109,06ec44c0-41d8-403d-94eb-16ed8973bed1,2025-07-14 15:54:59,61.64.231.44,19.068613,72.868625,Mumbai,FR,ISP_B,ALLOW,HTTPS
bd8479f7-3b17-4aba-94a3-a0412ad7a0e1,user_109,06ec44c0-41d8-403d-94eb-16ed8973bed1,2025-07-14 15:56:59,26.43.101.239,19.068593,72.870927,Mumbai,CA,ISP_B,ALLOW,DNS
23412a40-2397-437a-bc72-04e194166662,user_109,06ec44c0-41d8-403d-94eb-16ed8973bed1,2025-07-14 16:00:59,91.199.1.217,19.07399,72.870858,Mumbai,IN,ISP_B,ALLOW,DNS
68e578d1-2c00-49b7-bd6e-1bee2ad8ac03,user_109,06ec44c0-41d8-403d-94eb-16ed8973bed1,2025-07-14 08:55:19,24.150.233.16,19.078615,72.875565,Mumbai,RU,SuspiciousISP,DENY,GeoLookup
ecaa7db6-652c-4438-b01b-1b209774000e,user_109,f072eb89-52f5-4941-9944-9593e33d35cb,2025-07-14 11:23:10,97.94.210.138,34.04915,-118.241356,Los Angeles,UK,ISP_B,ALLOW,SSH
b16cd13b-bee9-4fc3-8434-2cc3049cc2da,user_109,f072eb89-52f5-4941-9944-9593e33d35cb,2025-07-14 11:25:10,201.69.133.209,43.12412357239379,-76.7284616101976,Los Angeles,AU,ISP_B,ALLOW,HTTP
a56b2a7b-9b8b-470d-8fd2-732c1f165099,user_109,f072eb89-52f5-4941-9944-9593e33d35cb,2025-07-14 22:30:20,212.104.225.253,34.059285,-118.253346,Los Angeles,RU,SuspiciousISP,DENY,GeoLookup
e0424a2f-4ee8-4c30-9f55-bcfc0b5002d0,user_109,f072eb89-52f5-4941-9944-9593e33d35cb,2025-07-14 11:35:10,145.71.121.157,34.048143,-118.252321,Los Angeles,DE,ISP_C,ALLOW,FTP
b03bcfc7-689b-4eb7-bdaf-2c4f56f5df7c,user_109,a2e37b2c-bd29-4059-b2c2-076b69810ae4,2025-07-14 16:37:01,124.12.133.183,33.45103,-112.078446,Phoenix,AU,ISP_B,ALLOW,HTTP
8ddc0cd9-74ed-4aaa-a825-8a06d24390d8,user_109,a2e37b2c-bd29-4059-b2c2-076b69810ae4,2025-07-14 16:38:01,60.5.243.125,33.447819,-112.079776,Phoenix,CA,ISP_D,ALLOW,HTTPS
df8b6ae8-a038-4f0a-aaa2-baac378a1d87,user_109,a2e37b2c-bd29-4059-b2c2-076b69810ae4,2025-07-14 09:09:31,95.1.112.44,33.439889,-112.06491,Phoenix,RU,SuspiciousISP,DENY,GeoLookup
7d0bcc6a-cef7-4135-94fb-e19d77237433,user_109,a2e37b2c-bd29-4059-b2c2-076b69810ae4,2025-07-14 16:43:01,189.182.196.98,41.54797784612096,-108.28348390461518,Phoenix,DE,ISP_D,ALLOW,HTTPS
6cb0d560-44e0-4c32-aa48-e861851c03cc,user_109,e8e04e70-89f7-4b52-88e8-fab71bde5f99,2025-07-14 05:21:34,91.160.250.138,29.752475,-95.37872,Houston,RU,SuspiciousISP,DENY,GeoLookup
ab5fa147-ae93-442d-913e-51da6d889052,user_109,e8e04e70-89f7-4b52-88e8-fab71bde5f99,2025-07-14 13:35:09,82.161.164.57,29.761201,-95.365554,Houston,DE,ISP_D,ALLOW,FTP
efd405a8-a26f-4f47-9b39-1ccd679144f3,user_109,e8e04e70-89f7-4b52-88e8-fab71bde5f99,2025-07-14 13:39:09,180.133.119.208,29.755894,-95.373792,Houston,DE,ISP_D,ALLOW,HTTPS
1c2ad22c-a851-4d7e-bcfa-8980b36f9f70,user_109,e8e04e70-89f7-4b52-88e8-fab71bde5f99,2025-07-14 13:37:09,217.174.114.174,29.761718,-95.364193,Houston,UK,ISP_C,ALLOW,DNS
b193d505-9c74-4286-b3c7-4def599e93c8,user_109,3a614068-5ad6-4c32-9ec0-08a010a256ee,2025-07-14 17:14:10,79.220.211.222,33.45697,-112.080383,Phoenix,RU,SuspiciousISP,DENY,GeoLookup
213731ee-85b3-43d9-b3cd-5a8b215692cb,user_109,3a614068-5ad6-4c32-9ec0-08a010a256ee,2025-07-14 15:36:32,145.192.90.227,30.444235039521196,-84.79132069112029,Phoenix,CA,ISP_C,ALLOW,DNS
14edbe79-9fe8-488c-9a7e-6795d3893eaa,user_109,3a614068-5ad6-4c32-9ec0-08a010a256ee,2025-07-14 15:38:32,158.188.205.71,33.455061,-112.083279,Phoenix,IN,ISP_D,ALLOW,FTP
507e6b33-7085-4d9b-b6af-3b7336ebf6cc,user_109,3a614068-5ad6-4c32-9ec0-08a010a256ee,2025-07-14 15:43:32,133.53.217.107,33.444485,-112.081918,Phoenix,UK,ISP_B,ALLOW,HTTP
311f55d5-4bb2-4868-8cd2-dc8ca872ae93,user_109,2d592432-d150-4669-9364-66c2d3be9531,2025-07-14 08:04:27,70.106.154.25,48.848962,2.354042,Paris,FR,ISP_D,ALLOW,CustomApp
feb90c4c-bf81-4932-8dee-40568af143a5,user_109,2d592432-d150-4669-9364-66c2d3be9531,2025-07-14 01:43:09,63.201.216.64,48.846918,2.352416,Paris,RU,SuspiciousISP,DENY,GeoLookup
24854a6c-8129-4a6d-b44a-1aebf6477e18,user_109,2d592432-d150-4669-9364-66c2d3be9531,2025-07-14 08:06:27,90.137.154.55,48.860245,2.360891,Paris,UK,ISP_A,ALLOW,SMTP
c1fec70b-9150-4e48-9cf5-474e652a3aa3,user_109,2d592432-d150-4669-9364-66c2d3be9531,2025-07-14 08:13:27,189.192.225.253,48.85792,2.358596,Paris,DE,ISP_D,ALLOW,HTTPS
cb3829a8-0bb2-4c2e-83c6-16b59974ffb9,user_110,a1fc4445-8cee-44fe-9a8b-5d2dec938ffb,2025-07-14 08:15:27,219.241.20.231,48.851111,2.342967,Paris,DE,ISP_C,ALLOW,HTTP
fab21820-bf8f-4926-82b0-fcd562634ad4,user_110,a1fc4445-8cee-44fe-9a8b-5d2dec938ffb,2025-07-14 11:33:10,144.245.32.158,48.85841,2.357344,Paris,RU,SuspiciousISP,DENY,GeoLookup
ac8e8874-cef6-4e85-957b-1ab268c1e11c,user_110,a1fc4445-8cee-44fe-9a8b-5d2dec938ffb,2025-07-14 08:21:27,59.31.99.28,48.864255,2.360136,Paris,CA,ISP_B,ALLOW,DNS
8ac73f96-83d6-4317-b6ef-979af5465ea2,user_110,a1fc4445-8cee-44fe-9a8b-5d2dec938ffb,2025-07-14 08:18:27,148.109.254.253,48.852278,2.353806,Paris,DE,ISP_D,ALLOW,DNS
c202424b-445c-40b7-8f89-b7d537404985,user_110,9b83ce60-6b1a-4edb-a369-bd5f88f09c96,2025-07-14 18:12:55,192.111.63.81,51.512691,-0.128306,London,AU,ISP_A,ALLOW,HTTP
2419c181-d7db-4035-85b0-9d7aef04b1ad,user_110,9b83ce60-6b1a-4edb-a369-bd5f88f09c96,2025-07-14 18:16:55,193.99.211.218,51.504572,-0.118454,London,UK,ISP_D,ALLOW,DNS
2beaa185-1d14-430e-8c64-3104ad29d5a5,user_110,9b83ce60-6b1a-4edb-a369-bd5f88f09c96,2025-07-14 18:18:55,29.36.61.151,51.513726,-0.118095,London,US,ISP_C,ALLOW,HTTP
7ad954a7-24cd-4af3-9145-18733acc4477,user_110,9b83ce60-6b1a-4edb-a369-bd5f88f09c96,2025-07-14 00:43:32,36.217.231.53,51.514769,-0.127086,London,RU,SuspiciousISP,DENY,GeoLookup
c2bbdae0-4503-4974-8690-9b7d24bc927f,user_110,ef2155ff-7cc9-4ace-a46f-787513d64af4,2025-07-14 18:46:11,25.14.73.28,69.6505721576336,2.9812620051878573,Paris,US,ISP_D,ALLOW,SSH
0763d887-2908-4a9b-ae05-8000c89c2528,user_110,ef2155ff-7cc9-4ace-a46f-787513d64af4,2025-07-14 14:47:25,143.29.204.42,48.856829,2.345947,Paris,RU,SuspiciousISP,DENY,GeoLookup
e24bcc48-ba90-4691-beb8-2e737c061a49,user_110,ef2155ff-7cc9-4ace-a46f-787513d64af4,2025-07-14 18:52:11,119.176.137.213,48.865729,2.360741,Paris,CA,ISP_A,ALLOW,DNS
